RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
73157,34655,Florida,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164400,165300,168800,165e3,164600,163600,189100,178300,194200,17e4,180600,164700,167300,167600,164100,170100,164e3,167700,164400,177200,183e3,189800,191300,193900,191300,196400,195700,198e3,194900,200700,199800,200400,225700,229400,239200,215300,214400,206500,207400,212e3,218900,220700,223800,219300,235500,227200,239900,227100,230900,223200,222600,226100,220600,233700,237300
72391,33062,Florida,569,310600,293600,297700,286500,290300,287100,288900,297e3,281700,256e3,235600,221500,240900,228200,243800,230500,227400,219300,220100,217700,223900,215600,224e3,218100,239700,237600,242700,234400,234700,228800,215300,223800,229e3,254800,241500,262500,256700,273700,239500,232700,232200,234300,223800,205400,235900,248700,259100,244800,254400,245e3,239200,230800,230600,222200,221900,243200,272800,269200,262500,232700,244700,236900,249800,250800,267600,274200,284400,298800,289400,275400,251400,254e3,251e3,252100,249e3,247400,254700,260800,267100,269600,275600,275900,277400,277900,285900,294300,298800,307300,297800,302600,295500,295800,303200,306800,315800,313500,314800,310800,307e3,301e3,297800,291300,289200,295200,292300,298400,303100,307300,300500,298900,308900,316400,317700,311700,322e3,304e3,314800,306200,326600,309400,323200,326100,333200,318600,313100,302700,295e3,280300,303900,310700
89945,73120,Oklahoma,570,115200,118500,121700,113300,110600,113800,117200,117200,106700,109100,117600,127300,127200,125100,126200,120500,114900,110200,114800,118600,117200,12e4,111900,114600,116e3,127900,127700,122600,115800,111800,111100,124e3,128e3,129500,116200,123300,128500,133600,136100,121300,118800,109100,122300,130900,133800,128400,124100,116700,121e3,115500,135600,133800,138600,124400,127900,126e3,127500,128300,133300,133200,13e4,129500,133600,132800,127500,129200,135e3,141800,140700,138700,137200,133100,134700,135300,138900,141700,144900,146400,141300,137400,133500,135300,131e3,129100,128500,128200,127300,134700,142900,146400,143100,141e3,144400,145800,152400,157300,157700,155800,151400,147200,138700,137100,138800,151e3,152900,156800,144500,149800,156500,166400,163200,158100,158800,156300,157100,149500,150600,153600,151700,152700,145900,157e3,159100,154700,146400,151100,160100,165600,160100,161600
74555,37918,Tennessee,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134400,135300,128700,132100,142700,146400,147900,150200,153400,153100,139400,138900,133300,135800,135600,137500,139600,140800,141400,143400,142400,143800,140200,144300,148500,151300,152500,143400,149700,154100,165100,167600,168700,162400,155400,149800,156900,157200,154100,147700,151600,161300,
77403,45014,Ohio,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127400,114400,119200,122900,136300,132100,133600,135300,139400,137600,143100,141800,140700,140600,141200,136700,139300,125800,131400,126e3,141500,142300,142200,147900,149200,152300,150600,155e3,156100,145700,132700,133500,146200,158900,155200,154600,152900,152900,15e4,
60945,08054,New Jersey,573,249200,259500,227600,222e3,213400,206900,193600,205800,215200,227900,223500,239400,238800,243500,218200,218700,207800,209200,205200,201200,202100,200200,201400,216300,220300,228500,209400,205400,195900,213400,222200,230400,223200,222200,208200,225300,225700,232800,202200,204100,219800,220700,208300,202600,221400,224400,206200,205600,212800,217400,2e5,2e5,199500,200700,178600,181800,191500,211900,204500,191200,188400,184800,187300,182300,208600,212400,220900,213200,211500,207e3,200500,215e3,206800,210900,194400,203500,195100,200600,192800,198300,198200,200500,203e3,196e3,205e3,205500,215300,206100,202700,197300,202400,201600,203e3,208800,209400,212900,206700,214400,217900,228e3,222200,223e3,220300,222800,229e3,225800,226600,235800,236600,230900,219300,216500,230800,230400,231500,216800,215100,221800,228100,237e3,229800,237300,226500,224400,208600,209600,212700,220200,226e3,231800
60688,07470,New Jersey,574,451700,450900,475e3,470100,460600,457900,450100,457100,466200,482800,467100,409500,375400,368200,386800,376400,387500,390900,411800,404900,415600,419500,409900,398200,410500,434700,454100,43e4,421600,407500,418200,407e3,419700,422700,425500,407200,401300,409600,411100,409800,395200,379200,372800,384700,402200,41e4,426700,408800,387900,362900,386e3,380100,365300,349200,356800,370100,375600,375200,375400,379300,392200,408400,403400,417200,400400,405100,386100,393100,391600,389200,391500,395800,413600,400600,407700,388100,400300,390400,383300,377800,378e3,388800,402900,409500,402100,386100,384300,406600,411900,413500,408700,409900,416800,414500,412600,407e3,387600,388400,369300,386100,393e3,413700,411200,406700,399600,405900,398900,393200,388800,402400,411600,403800,391800,388e3,402200,401600,404e3,406500,412200,412200,411e3,407500,413e3,408e3,407800,407400,399800,402900,403100,
99491,98003,Washington,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181400,186800,170400,168500,178700,172e3,168100,168100,187e3,181e3,191800,186300,202800,199800,204800,200900,196800,188500,196100,190300,197100,193300,207600,233300,233100,226900,209100,22e4,222600,226600,222900,232300,231400,241500,234300,238200,235400,236400,238e3,233400,226500,234600,244600,257900,253300,254600,259700,271800,259200,266400,265e3,299400,304200,307200,297700,302800,312600,308600,292200,287800,295900,312600,312400,313800,302e3,304500,313200,332e3,320200,317300,304400,319200,324200,336500,330500
94819,85224,Arizona,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198900,205900,203300,205500,206e3,213500,212800,213e3,207700,204600,206900,214200,219900,221600,221100,216400,217300,215800,224900,232200,237600,238200,237900,243300,246200,246400,243500,253100,253600,257800,263200,269500,268900,254100
76576,43207,Ohio,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53900,59700,57700,59600,61200,64600,73400,78900,80100,75600,75300,72700,75100,82500,90100,94700,9e4,90300,89200,93e3,91500,103800,102e3,102500,93100,93500,1e5,96400,100600,96700,109100,108300,104100,114600,112700,122700,104700,107200,100800,106700,111300,115700
70817,30032,Georgia,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70200,71100,87700,86600,86600,71100,74700,84400,89600,95900,93300,105300,106600,115100,126400,135600,136300,130400,135800,139700,140900,143100,155e3,157600,161900,157400,166300,155700,150400,131200,140700,141400,157300,
69455,27615,North Carolina,579,184500,204800,217100,228100,222600,220900,22e4,214500,198500,203900,208800,221100,211500,206200,203200,201500,204200,209800,211600,209100,200100,187e3,184e3,198500,215400,222700,211700,216300,221400,219600,214300,211400,209900,221500,216300,238400,226600,227800,221700,234500,232600,225200,220300,232700,230600,222e3,213500,208300,214200,208600,209300,197600,193e3,208e3,222500,229800,235600,225500,231400,211900,214500,210800,209500,203600,201200,209400,212100,219500,222300,228600,212500,200500,197900,210700,225600,225e3,232800,222700,239500,242600,243400,230100,228600,235600,242400,239100,238500,251800,258600,274100,258900,259e3,244400,256e3,256e3,268e3,255800,251e3,242100,244500,244900,242400,247200,239700,248700,241400,249100,254700,264200,281200,281e3,283600,272700,267e3,261500,260100,265800,275400,286e3,298600,298700,301200,298100,301500,296400,294800,291800,296100,285500,294700
84466,60411,Illinois,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45400,49400,45e3,50100,49800,54400,54700,53800,54500,51300,56100,56800,52900,53800,52300,55100,53600,55500,55200,55900,52500,54900,47200,46300,42700,46800,48100,44200,41500,42e3,46800,49700,51200,50900,56200,57700,63800,57300,59800,58900,69500,68600,69100,67300,59900,65900,73700,75600,83400,77900,94200,79300,91200,87600,96900,96500,94900,101300
399638,78665,Texas,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191400,190400,194600,205500,200300,207e3,207600,208400,204e3,204e3,211800,212400,213100,213600,210300,208200,203200,204900,204800,211700,215700,224400,223900,219e3,207200,211600,220600,222700,225600,225600,238100,234900,233500,231800,235400,238e3,232400,229500,233400,242200,246600,246200,255600,256100,248500,240700,242e3,249500,253300,254300,268400,271100,272100,259200,256400,257900,25e4,249e3,248400,266600,266600,271200,271200,265300,260800,257700,266100,268700,267100,268400,279900,296900,292300,278700
94949,85375,Arizona,582,,,,,,,,,,,,,,,,171300,174200,166400,165300,158800,162100,159e3,162400,163400,162600,164700,166200,167400,157400,156400,147200,146300,137300,144600,146200,153100,148400,146800,143300,143300,141700,137800,138100,139900,141900,144500,141200,137200,132300,137600,139200,139500,139e3,144100,141e3,150100,147800,154300,146700,150500,147100,147800,149500,154900,157900,153700,156400,158800,163900,160400,159300,158800,161e3,159900,161600,163500,165700,166300,164200,165600,164100,165500,166400,17e4,172300,174900,174500,172700,173300,174500,180300,178400,177700,18e4,184600,186200,187600,19e4,191100,193600,194300,197e3,194400,190200,195700,199600,204800,200500,201600,203100,204700,202300,199900,207200,209800,218700,215900,22e4,213700,219700,223600,230200,229900,226600,227600,228100,236e3,240800,244400,243400
76599,43232,Ohio,583,,,,,,,,,,,,,,,,,,,,,84100,84700,72500,68e3,64200,69700,69700,71300,64100,59900,59200,59300,52200,44300,49200,52900,52e3,43200,38500,44e3,43100,46e3,45500,49e3,50800,45200,44e3,44900,45e3,42600,35600,40400,43300,46100,50700,52400,58700,48600,53500,48600,54700,49400,48e3,44400,37700,41e3,43100,47800,48600,56500,55700,63400,57400,61100,54400,56800,60500,62600,64700,71900,76900,75600,67e3,65300,61500,59400,59800,63e3,64800,60900,67800,68200,66100,60100,62600,68200,71700,71e3,72900,76100,76100,79e3,77100,83900,83500,88900,92700,93700,92e3,92700,96400,99300,100200,99700,99300,100400,101800,95300,95500,99200,105500,106100,100700,107400,106400,115300,116400,123900,121100,119900
96645,92103,California,584,437500,447700,442900,421600,392600,409100,474800,460200,504900,462600,486100,445800,442700,426e3,409700,377500,378200,381300,395100,487400,480900,516200,431800,450600,429200,427400,403200,390400,382400,404600,39e4,415200,458100,472800,484800,447600,490500,466200,450500,447700,464e3,447300,424500,385500,397300,374900,378e3,374300,391700,466900,459400,457900,404600,416400,418400,428300,498900,527800,530600,491500,466200,511500,538900,583400,583100,554100,503e3,480200,464600,500300,499100,557600,576300,574e3,556100,533600,523600,541300,570900,614400,618800,579700,567400,503900,557200,546300,584500,551900,601700,622400,620300,586200,544700,545400,550600,564900,535800,556700,552800,586600,534700,539e3,532e3,535400,555100,577600,608400,611200,597900,572400,569600,556600,585900,593100,642100,658100,706900,708400,706600,647200,681400,681e3,692500,653200,623600,625800,596100,610400,600200,662600
97116,93063,California,585,450400,456200,448100,428800,423800,406500,388e3,382900,381700,384200,366800,360400,368400,376e3,383500,378500,379900,386400,390200,388900,394900,401600,400500,392500,386e3,395e3,393200,388300,386900,388300,390900,387200,387200,384800,384600,376800,372400,364700,353e3,351700,358100,359200,349500,341600,346600,370200,365700,354300,348500,357600,371100,355700,347200,339700,352600,357500,370900,374400,372400,381300,380900,403400,409700,417200,417500,416700,422400,427800,427300,430200,441200,445500,442400,434900,444800,447400,449600,457900,463400,466800,461900,465600,468400,473500,481200,477e3,467300,472300,485500,489900,489e3,491800,506100,494900,492300,476300,486100,492500,510300,513400,506300,492900,485100,487900,491700,508600,503e3,518800,519400,524900,510900,502900,506600,525700,533600,525500,522200,529400,539100,535600,532e3,540900,544700,549500,557800,557200,564100,558400,,
72718,33615,Florida,586,184600,173300,181100,178400,164900,160600,144400,143200,135800,131400,126300,113400,106300,92400,90700,92900,95800,90400,88500,82500,86500,97300,102500,103900,93400,93600,93400,93500,77700,62200,57500,68100,71500,77700,79200,81900,73e3,67400,65300,69800,78800,78200,81200,78e3,81900,81200,84300,89200,89400,88200,87400,84700,85200,79900,73500,70900,70900,78400,78e3,78400,84400,92400,102200,102800,104700,114800,113900,112700,106600,112400,112500,108100,96900,95700,98700,106100,112e3,113300,113700,111100,109400,108800,110100,114200,115200,120200,120700,124200,118200,113500,112900,120100,129600,137900,139200,140700,147700,154700,157200,151500,147800,146300,148900,149e3,149200,144700,147800,151400,156900,154200,154300,168200,173600,180400,177700,183900,185900,182700,177400,182400,183200,188200,186300,187800,191400,19e4,196700,193400,200700,205400
58514,01844,Massachusetts,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203100,200300,197e3,196800,201100,196e3,207e3,199e3,215800,214700,224400,254100,241400,244500,205300,223500,210300,226100,222200,221700,218900,219300,229100,230900,233200,228400,227800,206800,216700,221600,249600,249600,257900,255500,254900,246300,247800,255400,265500,264100,252600,246900,241600,250300,250700,249e3,257800,263400,274600,268600,273800,276800,280900,267900,271900,275800,287500,287900,288300,292300,298600,302500,299600,299e3,299100,271e3,271300,274100,314300,320300,323400,322800,315e3,314200,317800,319600,329600,305600,296400,278400,302700,327700,337600,332e3,317900,321200,
71869,32216,Florida,588,147400,144e3,149800,142600,144200,143600,156500,150500,141100,136500,135900,130100,119500,117500,110800,111700,110700,122200,124500,119100,108900,108200,101800,110200,106700,117900,117400,107100,99700,83300,86e3,73200,74600,77e3,82100,80400,67e3,60400,62400,7e4,76600,83e3,86800,84700,81900,79100,80400,78700,74300,76800,76600,78300,76400,76700,76400,73400,63700,69800,66700,67700,59400,63400,63600,68100,67200,71400,77700,79700,81800,78200,76500,75500,71e3,72900,71100,69500,70900,71300,74100,73700,74600,75600,80400,81700,73900,73100,74200,86e3,87e3,86e3,84400,84800,83500,84400,87100,92e3,97900,98200,109800,111200,104700,100100,104600,116500,116400,115e3,115600,121500,119800,115700,116400,115500,117900,114300,115600,117e3,117300,122100,122100,129700,125700,133200,131900,132500,141900,148200,168700,,,
92343,78247,Texas,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150800,156800,158400,153600,147600,151100,149700,156600,151e3,151100,144800,147400,150100,152400,149800,151900,151900,163100,165e3,163400,157400,159700,161600,158900,154900,158900,163200,158900,159800,159e3,165e3,163200,162600,163e3,165900,168200,171600,169900,171800,171900,174300,175200,173200,177700,18e4,182900,180900,180500,180300,179700,181300,181100,181700,179200,182100,184500,185600,186900,187500,189e3,187700,187400,186600,187600,188200,192300,193900,197300,193800,189200,185100,189700,198700,199300,196800,190100,189800,195e3,198500,205500
69813,28262,North Carolina,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116e3,120800,121900,123400,122100,128200,129500,130600,134900,130400,130700,130300,134200,133100,133100,125500,127900,126600,130300,128600,128900,135200,136300,144300,151700,161600,154700,146800,139e3,142100,141300,143400,138900,142400,143100,148800,149e3,151500,155700,156900,156400,157900,161600,161500,160800,160200,163900,165600,179500,179100,178900,165700,167700,169900,162900,162500,162200,176300,184300,189300,192400,191100,192400,181e3,182400,183600,187e3
70632,29651,South Carolina,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,138800,139600,141e3,143300,135700,124400,124600,142300,150100,151900,142300,142800,139800,150200,144e3,158700,133100,142700,129e3,145e3,147100,145200,151100,155200,163e3,159100,158900,155600,157700,156400,170300,175e3,175700,165900,157100,158400,163100,170800,173600,181700,185300,190300,183100,177500,178700,180600,183e3,182700,178800,183800,179200,182900,168200,191600,192e3,213900,192e3,182100,176300,172600,182400,182e3,179100,183900,172100
69452,27612,North Carolina,592,242600,206700,220100,215100,23e4,215700,220500,216300,224e3,221e3,255700,260900,263700,227800,205900,186500,192e3,199700,211100,220100,213200,229700,231400,227900,223800,210800,232200,214300,227500,237e3,269700,273500,249400,257800,251300,252700,217500,209100,214300,211800,223600,220400,223600,230600,244900,242400,229900,228800,243800,244e3,240300,224100,234300,219400,233700,225400,235100,226500,220300,221100,227900,239300,242700,238400,226600,231800,236e3,236100,231700,229300,214e3,216900,222200,237700,234400,226500,229700,224900,223500,222400,222200,239500,234300,235900,222600,230300,231600,236300,253700,254e3,255800,246800,251e3,249100,251300,247500,237900,251500,257500,273100,260200,256400,256900,259600,26e4,260900,261500,272800,271100,265700,262900,270600,274400,285600,286e3,286100,291500,288900,302800,282200,287e3,271100,280800,287500,294400,291800,289400,301600,297500,286300
66261,20171,Virginia,593,508700,440600,43e4,445600,463400,470700,472200,489500,460800,435800,399100,423400,443900,442800,421100,411400,428800,446400,445700,455100,454900,469600,452100,444e3,441e3,451500,458e3,462800,487200,487400,466700,464300,459400,455100,419300,445400,457600,485200,473400,488900,472100,480900,501400,490100,485700,459400,488400,495200,515800,515600,520300,497600,497400,487300,510600,512700,526400,496800,497800,484900,505800,501600,509700,516600,525400,542700,517200,502600,472800,478400,493e3,461400,519700,505e3,550200,500200,511500,507700,514100,489700,486600,464700,479100,486400,511800,563500,546500,535800,494800,509200,537600,550100,550300,545200,539900,553700,536800,545400,544500,549400,543400,543300,548900,552100,559600,573400,534600,519400,506600,546800,548300,548e3,536600,524800,513800,523700,537300,585300,601700,578900,557700,561600,591900,593200,555500,552800,533500,527700,526300,
74166,37087,Tennessee,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204100,207400,213300,219300,221100,225500,224700,230900,230200,223200,232600,233700,249900,239700,240700,241700,235900,234500,245900,261e3,261900,254400,253600,257300,238200,218600
89902,73071,Oklahoma,595,114300,111100,112400,116100,119600,119800,120600,117400,114300,111e3,110300,110300,112500,115900,120500,122700,124700,12e4,118e3,114300,119600,121200,120500,124500,124700,126400,121600,122300,118500,116300,114800,119600,122e3,118600,108200,103200,96600,104300,108900,116300,118500,116500,118e3,114200,112800,114e3,117200,124300,122400,127800,125200,122900,115e3,114600,122900,123300,120600,119200,118900,121400,120100,120700,118200,114800,119800,128300,130700,128700,125200,123400,114500,113300,114600,127300,126700,130800,128800,125100,121500,122900,131200,134800,133100,135e3,130600,131300,128800,133800,135e3,134700,130700,130100,127100,133400,135200,132700,127100,123900,128600,129500,128300,128200,128100,127800,124500,122400,125800,126500,131500,132800,135600,130400,129100,126700,135900,139700,143700,139900,140100,142800,146500,142900,143600,143500,143100,139500,14e4,141400,140600,137800
96411,91402,California,596,330300,298400,294600,277200,28e4,271600,280200,264500,244100,216400,219900,213e3,206700,185300,196200,193e3,206300,201800,218900,224700,214300,212100,190100,203900,211400,238400,245e3,239800,229900,220800,233800,236200,231900,225600,227600,210300,199600,181300,225900,222e3,236200,226900,236400,234200,216800,211100,205500,201100,199500,197600,211300,221900,237300,240900,241e3,237400,201400,209400,201700,233e3,218500,233700,267800,278200,280400,266700,283700,291700,292400,274900,288700,286200,302200,295400,283400,298100,299400,316400,309900,327300,325500,337100,326400,332900,330800,332300,329800,311800,308900,321400,349500,368800,371e3,364600,362800,359500,350800,346400,366400,369e3,388400,351700,345100,306100,319800,333200,341200,357600,376100,360800,360500,357200,385600,389900,372100,369800,377700,401300,411100,438e3,450300,461500,460200,466400,488300,461300,448200,413800,429200,417400
63405,14075,New York,597,135300,131600,129300,126200,133100,136500,141700,141100,136100,131500,136100,127700,130900,123400,130600,127400,132900,138900,141e3,139100,136100,136600,138500,134100,138e3,133400,141e3,135300,144300,142700,145500,141e3,15e4,150900,155400,141100,152100,152200,155800,147500,147100,156700,155500,149800,142800,138700,142100,134400,139500,142e3,154600,142700,143900,138600,144600,154100,160900,158700,152300,150700,156600,143800,141300,140900,143e3,149400,150700,155300,146e3,147400,145600,151200,152400,158800,157100,158300,157700,158200,158500,155300,157100,149700,148100,142300,160400,159e3,163700,146400,154300,155e3,157600,153100,157700,159700,160900,157700,160900,159100,157600,154300,152500,151700,150400,150300,151200,157600,161500,155300,151200,158e3,169e3,177e3,175200,172900,172200,177400,181700,182300,182400,179200,179300,177e3,178700,171300,171e3,166300,171400,174300,175700,
69444,27604,North Carolina,598,157500,151600,146400,144500,145600,144500,142900,145500,145800,148400,151300,151700,149400,140500,139200,135500,137900,138500,141800,145e3,147e3,146600,143400,138800,136500,135100,136300,143400,140200,144600,135300,148300,143800,145900,134400,134100,133500,13e4,127e3,128800,127900,134900,133700,136900,130700,134200,136100,132400,125300,141300,148500,154800,139400,134200,134e3,133e3,138900,141800,150300,149400,146e3,137900,134900,135200,137300,141800,141e3,140500,141600,147200,148200,146600,143300,145800,150300,147600,144e3,140200,147900,150500,146300,146200,146700,154700,152300,153500,155300,158700,159900,163500,163200,164700,156200,152900,152e3,152200,156300,155400,158300,159400,160500,163500,162400,164700,167400,168200,172100,173600,178900,179900,180200,179800,184600,182300,184600,182400,188100,187200,185400,188400,185e3,184800,179600,182100,193100,190500,199100,190400,199700,195400
93204,80014,Colorado,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228600,228700,233300,230500,231e3,230300,235900,242100,237600,238700,238400,247e3,249600,254400,263e3,262700,267300,263900,264500,257900,271100,276200,278e3,271100,274800,286900,289200,288600,284e3,286900,291900
70975,30236,Georgia,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52400,56400,55300,56800,61400,62100,60500,56100,55400,56e3,55400,59400,61100,66e3,67500,69200,72600,72800,76900,74800,76300,73200,73600,77700,82300,84900,82900,78200,77900,74e3,78500,78500,79300,80900,80900,81900,79700,81700,86600,92e3,87100,84500,77200,85700,90300,94600,94400,89400,94700,95600,99100,91700,89900,98600,97400,106e3,100400,108100,109e3,113400,109500,105400,100400,110100,117800,124400,123e3,112900,112300,109100,114e3,116200,129100,137500,147700,148e3,150200,141500,147300,145800,152900,155800,
94872,85283,Arizona,601,230600,232200,213200,212700,207600,211400,207e3,205400,195e3,205e3,206700,198400,191700,180100,182500,17e4,166800,170300,174600,171900,158200,154800,158700,167600,164300,156900,144100,141400,144700,151200,142500,141400,126400,126500,124600,129600,124400,109800,110200,121600,121100,129300,119100,128700,125700,132e3,123900,118200,97500,106500,106200,126300,132e3,130700,138500,128700,130800,128900,142200,154500,156700,162200,159800,163100,155700,157700,152200,146700,141200,153700,185100,188e3,179500,150700,156900,160100,172600,169800,177300,182200,172300,168900,170300,196700,199300,195800,182100,181800,191e3,208e3,220400,213900,211200,199600,202e3,209100,222e3,236800,234e3,225500,212400,202600,205200,215600,227400,231800,226200,215200,213300,208700,224500,231900,233e3,233900,224300,229200,224600,234800,246300,252600,254600,249200,249e3,246500,252700,263e3,266300,265900,250600,258600
60540,07024,New Jersey,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497600,463700,424e3,397e3,396300,453700,484500,502100,476600,452500,456400,429600,445900,395200,409300,423100,463e3,455200,446900,432300,446200,469200,506400,535700,496700,492100,465e3,462500,491e3,513200,564400,
79118,48307,Michigan,603,214e3,201200,182600,157900,167200,163500,172e3,156300,159400,149700,161200,178600,181700,163e3,120300,120600,136e3,144800,134e3,121900,137300,14e4,145400,140400,164700,157700,158e3,140300,147e3,137700,123300,120200,128500,146200,144200,138200,133100,132600,135400,140400,145100,147900,142700,149100,146300,149800,157500,152700,16e4,136600,135800,135800,147500,169200,16e4,159300,156300,169400,184300,183400,183600,183900,184500,186600,180400,184700,193200,207500,210900,205800,194900,201400,201e3,201600,183300,184500,192e3,209100,212300,202200,193400,197500,206e3,221900,211500,206800,199900,216200,228300,228200,219500,202100,214800,209700,226400,208600,219500,212300,219800,213400,211100,208600,206800,222800,228300,241400,231e3,229100,244e3,261100,275600,259500,251400,237e3,238600,238600,236400,225500,227600,233200,255e3,257600,253500,252500,241700,259300,249300,251700,251600,257600
62810,12866,New York,604,262500,262200,261500,257500,262200,258e3,257900,274100,264200,253200,246400,269600,246e3,216500,196300,239100,272400,263100,257700,267700,275600,261300,248300,265200,286100,279800,273200,279e3,295300,289500,267800,266600,297300,320400,320300,318700,310800,304500,306700,309700,306900,287900,267800,279300,269900,278800,250100,257e3,258900,256100,262500,261500,278e3,270300,283400,313800,336900,313600,292600,286e3,287e3,293800,282200,295300,284800,302100,302200,307500,297100,303900,303900,308800,314100,320800,328e3,323700,324500,313700,312e3,334900,339300,341900,309900,290700,291e3,297800,335100,363900,358e3,349200,315400,336800,335800,341200,332500,329700,332300,331400,322500,320300,337800,343100,346800,328e3,335400,323800,333400,328800,331900,313500,318700,321800,34e4,338500,343e3,328900,330200,338200,368200,367400,362200,351900,369e3,404300,397500,397e3,353500,,,
90265,74055,Oklahoma,605,160800,151700,152e3,148200,149500,155400,156700,157300,147700,146700,152100,157e3,166800,162100,163e3,157100,158e3,150500,144100,144300,144300,147100,143100,146e3,150700,151200,157900,153500,156700,165100,161600,158700,148900,154900,162e3,158500,163100,150800,152400,155700,158900,157500,151700,156600,152e3,146700,148600,151e3,161900,179100,184700,183400,167900,167100,159700,160600,166500,173e3,175500,176900,176200,175400,175800,170800,169900,165200,165e3,156900,158900,157700,162500,154700,160800,162600,169e3,168500,176100,181e3,181100,173e3,165700,168100,172800,177600,175500,176400,174400,175600,172800,173900,174300,177400,176400,171700,166400,171e3,185700,184300,177900,163300,167700,166300,170200,174600,183200,188400,191500,187800,183100,180600,183300,189600,182600,182e3,176500,180400,178100,179400,177500,174800,175100,173400,183500,182200,187400,183400,182800,187400,189e3,193700
72715,33612,Florida,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62e3,60800,61800,66e3,69700,67200,69200,69e3,68700,69600,72500,82500,83700,80300,74500,75300,81100,81400,82400,77e3,81900,79800,88900,87800,93400,97200,106300,112600,109700,109400,112900,116900,114800,113e3,107200,110300,113100,120300,115300,109900,109700,116200,116800,122100,133e3,149600,151800,134300,124300,120800,125200,127600,127e3,131500,133700,135900,151600,
